258,unknown
259,unknown
260,unknown
261,2
262,2
263,2
264,2
265,2
266,unknown
267,2
268,2
269,unknown
270,unknown
271,unknown
272,unknown
273,unknown
274,unknown
275,unknown
276,unknown
277,unknown
278,unknown
279,unknown
280,2
281,unknown
282,2
283,2
284,2
285,unknown
286,unknown
287,unknown
288,unknown
289,2
290,unknown
291,unknown
292,2
293,unknown
294,unknown
295,unknown
296,unknown
297,unknown
298,unknown
299,unknown
300,unknown
301,unknown
302,2
303,unknown
304,unknown
305,unknown
306,2
307,unknown
308,unknown
309,2
310,2
311,unknown
312,unknown
313,2
314,unknown
315,unknown
316,unknown
317,unknown
318,unknown
319,unknown
320,unknown
321,unknown
322,unknown
323,unknown
324,unknown
325,2
326,unknown
327,unknown
328,unknown
329,unknown
330,unknown
331,unknown
332,unknown
333,2
334,2
335,2
336,1
337,unknown
338,unknown
339,unknown
340,2
341,unknown
342,2
343,unknown
344,2
345,unknown
346,unknown
347,unknown
348,unknown
349,unknown
350,2
351,unknown
352,unknown
353,unknown
354,unknown
355,unknown
356,2
357,unknown
358,2
359,2
360,unknown
361,unknown
362,unknown
363,unknown
364,unknown
365,unknown
366,unknown
367,2
368,unknown
369,unknown
370,unknown
371,unknown
372,unknown
373,unknown
374,unknown
375,unknown
376,2
377,unknown
378,unknown
379,unknown
380,unknown
381,unknown
382,unknown
383,unknown
384,unknown
385,unknown
386,2
387,2
388,unknown
389,unknown
390,2
391,unknown
392,unknown
393,1
394,unknown
395,2
396,unknown
397,2
398,2
399,2
400,unknown
401,1
402,unknown
403,2
404,unknown
405,unknown
406,unknown
407,2
408,unknown
409,unknown
410,1
411,2
412,unknown
413,unknown
414,2
415,2
416,unknown
417,unknown
418,unknown
419,unknown
420,unknown
421,unknown
422,unknown
423,unknown
424,2
425,2
426,unknown
427,unknown
428,1
429,unknown
430,unknown
431,unknown
432,unknown
433,unknown
434,unknown
435,2
436,unknown
437,unknown
438,2
439,2
440,2
441,unknown
442,unknown
443,2
444,unknown
445,unknown
446,2
447,unknown
448,1
449,unknown
450,unknown
451,1
452,unknown
453,unknown
454,unknown
455,unknown
456,unknown
457,2
458,unknown
459,unknown
460,unknown
461,unknown
462,unknown
463,2
464,unknown
465,2
466,unknown
467,unknown
468,unknown
469,unknown
470,unknown
471,unknown
472,unknown
473,unknown
474,2
475,2
476,unknown
477,unknown
478,unknown
479,2
480,unknown
481,unknown
482,unknown
483,2
484,unknown
485,unknown
486,2
487,unknown
488,unknown
489,2
490,2
491,unknown
492,unknown
493,2
494,unknown
495,unknown
496,unknown
497,unknown
498,unknown
499,unknown
500,unknown
501,unknown
502,unknown
503,unknown
504,2
505,unknown
506,unknown
507,2
508,2
509,unknown
510,2
511,unknown
512,2
513,unknown
514,unknown
515,unknown
516,2
517,2
518,unknown
519,unknown
520,unknown
521,2
522,1
523,2
524,unknown
525,unknown
526,unknown
527,unknown
528,unknown
529,unknown
530,1
531,unknown
532,unknown
533,unknown
534,2
535,unknown
536,unknown
537,1
538,unknown
539,unknown
540,unknown
541,unknown
542,unknown
543,unknown
544,unknown
545,2
546,unknown
547,unknown
548,2
549,unknown
550,unknown
551,1
552,unknown
553,unknown
554,unknown
555,unknown
556,unknown
557,unknown
558,2
559,2
560,unknown
561,2
562,unknown
563,2
564,unknown
565,unknown
566,unknown
567,unknown
568,2
569,unknown
570,unknown
571,unknown
572,2
573,unknown
574,unknown
575,unknown
576,unknown
577,2
578,unknown
579,2
580,unknown
581,2
582,unknown
583,2
584,unknown
585,2
586,unknown
587,unknown
588,unknown
589,unknown
590,unknown
591,unknown
592,unknown
593,2
594,unknown
595,unknown
596,2
597,unknown
598,2
599,2
600,unknown
601,2
602,unknown
603,unknown
604,unknown
605,unknown
606,unknown
607,unknown
608,unknown
609,2
610,unknown
611,unknown
612,2
613,unknown
614,1
615,unknown
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,unknown
625,unknown
626,unknown
627,unknown
628,2
629,1
630,2
631,unknown
632,unknown
633,unknown
634,unknown
635,unknown
636,unknown
637,unknown
638,unknown
639,unknown
640,unknown
641,unknown
642,unknown
643,unknown
644,unknown
645,unknown
646,2
647,unknown
648,unknown
649,2
650,unknown
651,2
652,unknown
653,unknown
654,unknown
655,unknown
656,2
657,2
658,unknown
659,2
660,unknown
661,2
662,unknown
663,unknown
664,unknown
665,2
666,unknown
667,unknown
668,unknown
669,unknown
670,unknown
671,2
672,unknown
673,2
674,unknown
675,unknown
676,unknown
677,unknown
678,2
679,unknown
680,unknown
681,unknown
682,unknown
683,2
684,unknown
685,2
686,unknown
687,unknown
688,2
689,unknown
690,2
691,unknown
692,unknown
693,2
694,unknown
695,unknown
696,2
697,unknown
698,2
699,unknown
700,2
701,unknown
702,unknown
703,2
704,unknown
705,unknown
706,unknown
707,unknown
708,2
709,2
710,unknown
711,unknown
712,unknown
713,unknown
714,unknown
715,2
716,2
717,unknown
718,unknown
719,unknown
720,unknown
721,unknown
722,unknown
723,2
724,unknown
725,2
726,unknown
727,2
728,2
729,unknown
730,unknown
731,unknown
732,2
733,unknown
734,unknown
735,unknown
736,2
737,unknown
738,unknown
739,unknown
740,unknown
741,2
742,unknown
743,2
744,unknown
745,2
746,2
747,unknown
748,unknown
749,unknown
750,unknown
751,unknown
752,unknown
753,unknown
754,unknown
755,unknown
756,unknown
757,unknown
758,2
759,unknown
760,unknown
761,unknown
762,unknown
763,2
764,unknown
765,2
766,unknown
767,unknown
768,unknown
769,unknown
770,unknown
771,unknown
772,unknown
773,unknown
774,unknown
775,2
776,unknown
777,2
778,unknown
779,unknown
780,unknown
781,2
782,unknown
783,unknown
784,2
785,2
786,unknown
787,unknown
788,2
789,unknown
790,unknown
791,unknown
792,unknown
793,unknown
794,unknown
795,2
796,unknown
797,2
798,1
799,unknown
800,unknown
801,unknown
802,unknown
803,unknown
804,unknown
805,unknown
806,unknown
807,unknown
808,unknown
809,unknown
810,unknown
811,2
812,unknown
813,2
814,unknown
815,unknown
816,2
817,unknown
818,unknown
819,unknown
820,2
821,2
822,unknown
823,2
824,2
825,unknown
826,2
827,2
828,unknown
829,unknown
830,unknown
831,unknown
832,unknown
833,2
834,unknown
835,unknown
836,unknown
837,unknown
838,unknown
839,2
840,2
841,2
842,unknown
843,unknown
844,unknown
845,2
846,unknown
847,unknown
848,2
849,1
850,2
851,unknown
852,2
853,unknown
854,unknown
855,unknown
856,unknown
857,unknown
858,unknown
859,2
860,unknown
861,2
862,unknown
863,unknown
864,unknown
865,unknown
866,2
867,unknown
868,unknown
869,unknown
870,unknown
871,unknown
872,unknown
873,2
874,unknown
875,2
876,unknown
877,unknown
878,2
879,unknown
880,unknown
881,2
882,2
883,1
884,2
885,unknown
886,unknown
887,2
888,unknown
889,2
890,unknown
891,unknown
892,unknown
893,1
894,unknown
895,unknown
896,2
897,2
898,2
899,unknown
900,unknown
901,unknown
902,unknown
903,unknown
904,unknown
905,2
906,unknown
907,unknown
908,unknown
909,unknown
910,unknown
911,unknown
912,unknown
913,unknown
914,unknown
915,2
916,2
917,unknown
918,2
919,unknown
920,2
921,2
922,unknown
923,2
924,unknown
925,unknown
926,2
927,unknown
928,unknown
929,unknown
930,unknown
931,unknown
932,unknown
933,unknown
934,unknown
935,unknown
936,unknown
937,unknown
938,unknown
939,unknown
940,unknown
941,2
942,2
943,unknown
944,unknown
945,unknown
946,2
947,unknown
948,unknown
949,unknown
950,unknown
951,unknown
952,unknown
953,unknown
954,unknown
955,unknown
956,unknown
957,2
958,2
959,unknown
960,unknown
961,unknown
962,2
963,unknown
964,2
965,unknown
966,unknown
967,unknown
968,unknown
969,unknown
970,unknown
971,unknown
972,unknown
973,unknown
974,unknown
975,2
976,2
977,2
978,unknown
979,unknown
980,unknown
981,2
982,2
983,unknown
984,unknown
985,unknown
986,unknown
987,unknown
988,2
989,unknown
990,unknown
991,unknown
992,2
993,unknown
994,unknown
995,unknown
996,unknown
997,2
998,unknown
999,unknown
1000,2
1001,unknown
1002,unknown
1003,unknown
1004,2
1005,2
1006,unknown
1007,unknown
1008,unknown
1009,unknown
1010,unknown
1011,unknown
1012,2
1013,2
1014,2
1015,unknown
1016,2
1017,2
1018,unknown
1019,2
1020,2
1021,unknown
1022,unknown
1023,unknown
1024,unknown
1025,2
1026,unknown
1027,unknown
1028,unknown
1029,unknown
1030,unknown
1031,unknown
1032,unknown
1033,1
1034,unknown
1035,unknown
1036,unknown
1037,unknown
1038,1
1039,unknown
1040,unknown
1041,unknown
1042,unknown
1043,2
1044,unknown
1045,unknown
1046,unknown
1047,2
1048,unknown
1049,unknown
1050,unknown
1051,unknown
1052,unknown
1053,unknown
1054,unknown
1055,unknown
1056,1
1057,2
1058,unknown
1059,2
1060,unknown
1061,unknown
1062,unknown
1063,unknown
1064,unknown
1065,unknown
1066,2
1067,2
1068,unknown
1069,unknown
1070,1
1071,unknown
1072,unknown
1073,unknown
1074,unknown
1075,unknown
1076,unknown
1077,unknown
1078,2
1079,unknown
1080,1
1081,unknown
1082,2
1083,2
1084,1
1085,unknown
1086,unknown
1087,2
1088,unknown
1089,unknown
1090,unknown
1091,unknown
1092,unknown
1093,2
1094,unknown
1095,unknown
1096,2
1097,unknown
1098,unknown
1099,unknown
1100,unknown
1101,unknown
1102,unknown
1103,unknown
1104,2
1105,2
1106,unknown
1107,2
1108,unknown
1109,unknown
1110,unknown
1111,unknown
1112,unknown
1113,unknown
1114,2
1115,unknown
1116,2
1117,unknown
1118,unknown
1119,unknown
1120,unknown
1121,unknown
1122,2
1123,unknown
1124,unknown
1125,unknown
1126,unknown
1127,unknown
1128,unknown
1129,2
1130,2
1131,unknown
1132,unknown
1133,unknown
1134,unknown
1135,unknown
1136,unknown
1137,2
1138,unknown
1139,2
1140,unknown
1141,unknown
1142,unknown
1143,unknown
1144,unknown
1145,unknown
1146,unknown
1147,unknown
1148,unknown
1149,unknown
1150,unknown
1151,unknown
1152,unknown
1153,unknown
1154,unknown
1155,unknown
1156,unknown
1157,unknown
1158,2
1159,2
1160,unknown
1161,unknown
1162,unknown
1163,2
1164,unknown
1165,unknown
1166,unknown
1167,2
1168,unknown
1169,unknown
1170,unknown
1171,unknown
1172,unknown
1173,unknown
1174,unknown
1175,unknown
1176,unknown
1177,unknown
1178,unknown
1179,unknown
1180,unknown
1181,unknown
1182,2
1183,unknown
1184,unknown
1185,unknown
1186,2
1187,unknown
1188,2
1189,unknown
1190,unknown
1191,unknown
1192,unknown
1193,unknown
1194,unknown
1195,2
1196,unknown
1197,2
1198,unknown
1199,unknown
1200,unknown
1201,unknown
1202,unknown
1203,unknown
1204,unknown
1205,unknown
1206,unknown
1207,2
1208,2
1209,unknown
1210,unknown
1211,2
1212,2
1213,2
1214,unknown
1215,2
1216,unknown
1217,unknown
1218,1
1219,unknown
1220,unknown
1221,unknown
1222,unknown
1223,unknown
1224,2
1225,unknown
1226,unknown
1227,2
1228,unknown
1229,unknown
1230,1
1231,unknown
1232,unknown
1233,unknown
1234,2
1235,unknown
1236,2
1237,unknown
1238,unknown
1239,unknown
1240,2
1241,unknown
1242,2
1243,unknown
1244,unknown
1245,unknown
1246,2
1247,2
1248,unknown
1249,2
1250,2
1251,unknown
1252,unknown
1253,2
1254,unknown
1255,unknown
1256,unknown
1257,unknown
1258,unknown
1259,unknown
1260,unknown
1261,unknown
1262,2
1263,unknown
1264,2
1265,unknown
1266,unknown
1267,unknown
1268,unknown
1269,unknown
1270,2
1271,unknown
1272,unknown
1273,2
1274,unknown
1275,unknown
1276,unknown
1277,unknown
1278,2
1279,2
1280,2
1281,2
1282,unknown
1283,unknown
1284,2
1285,unknown
1286,unknown
1287,unknown
1288,unknown
1289,unknown
1290,unknown
1291,2
1292,unknown
1293,unknown
1294,unknown
1295,unknown
1296,unknown
1297,unknown
1298,unknown
1299,unknown
1300,unknown
1301,unknown
1302,2
1303,unknown
1304,2
1305,2
1306,unknown
1307,unknown
1308,2
1309,2
1310,2
1311,unknown
1312,unknown
1313,2
1314,1
1315,unknown
1316,unknown
1317,unknown
1318,unknown
1319,unknown
1320,unknown
1321,unknown
1322,2
1323,unknown
1324,unknown
1325,unknown
1326,unknown
1327,2
1328,unknown
1329,unknown
1330,2
1331,unknown
1332,unknown
1333,unknown
1334,unknown
1335,unknown
1336,unknown
1337,2
1338,unknown
1339,2
1340,unknown
1341,unknown
1342,unknown
1343,2
1344,2
1345,unknown
1346,2
1347,2
1348,unknown
1349,unknown
1350,unknown
1351,unknown
1352,unknown
1353,unknown
1354,unknown
1355,unknown
1356,unknown
1357,unknown
1358,unknown
1359,unknown
1360,unknown
1361,unknown
1362,unknown
1363,2
1364,unknown
1365,2
1366,unknown
1367,unknown
1368,unknown
1369,2
1370,unknown
1371,unknown
1372,1
1373,2
1374,2
1375,2
1376,2
1377,unknown
1378,unknown
1379,1
1380,2
1381,2
1382,unknown
1383,unknown
1384,unknown
1385,2
1386,1
1387,unknown
1388,2
1389,2
1390,2
1391,unknown
1392,unknown
1393,unknown
1394,unknown
1395,2
1396,unknown
1397,2
1398,unknown
1399,unknown
1400,unknown
1401,unknown
1402,2
1403,unknown
1404,unknown
1405,unknown
1406,unknown
1407,2
1408,unknown
1409,unknown
1410,unknown
1411,2
1412,unknown
1413,unknown
1414,unknown
1415,2
1416,2
1417,unknown
1418,2
1419,unknown
1420,unknown
1421,1
1422,2
1423,unknown
1424,2
1425,unknown
1426,unknown
1427,unknown
1428,unknown
1429,unknown
1430,unknown
1431,2
1432,unknown
1433,unknown
1434,unknown
1435,unknown
1436,unknown
1437,2
1438,2
1439,1
1440,unknown
1441,2
1442,unknown
1443,2
1444,unknown
1445,unknown
1446,unknown
1447,unknown
1448,unknown
1449,unknown
1450,2
1451,unknown
1452,2
1453,unknown
1454,unknown
1455,unknown
1456,2
1457,1
1458,2
1459,unknown
1460,unknown
1461,unknown
1462,2
1463,unknown
1464,2
1465,unknown
1466,unknown
1467,unknown
1468,unknown
1469,2
1470,unknown
1471,unknown
1472,2
1473,unknown
1474,unknown
1475,unknown
1476,unknown
1477,unknown
1478,unknown
1479,unknown
1480,unknown
1481,2
1482,2
1483,unknown
1484,2
1485,2
1486,2
1487,unknown
1488,2
1489,unknown
1490,unknown
1491,unknown
1492,unknown
1493,unknown
1494,unknown
1495,unknown
1496,unknown
1497,2
1498,unknown
1499,2
1500,unknown
1501,unknown
1502,2
1503,unknown
1504,2
1505,unknown
1506,unknown
1507,2
1508,2
1509,unknown
1510,unknown
1511,unknown
1512,unknown
1513,unknown
1514,2
1515,unknown
1516,unknown
1517,2
1518,unknown
1519,2
1520,unknown
1521,unknown
1522,unknown
1523,unknown
1524,unknown
1525,2
1526,2
1527,unknown
1528,unknown
1529,unknown
1530,unknown
1531,2
1532,2
1533,2
1534,unknown
1535,unknown
1536,unknown
1537,1
1538,2
1539,unknown
1540,unknown
1541,unknown
1542,unknown
1543,unknown
1544,unknown
1545,unknown
1546,unknown
1547,unknown
1548,unknown
1549,2
1550,unknown
1551,2
1552,unknown
1553,unknown
1554,unknown
1555,unknown
1556,unknown
1557,2
1558,2
1559,2
1560,unknown
1561,unknown
1562,2
1563,unknown
1564,unknown
1565,unknown
1566,unknown
1567,2
1568,unknown
1569,unknown
1570,1
1571,unknown
1572,unknown
1573,unknown
1574,unknown
1575,unknown
1576,unknown
1577,unknown
1578,unknown
1579,2
1580,2
1581,2
1582,unknown
1583,unknown
1584,unknown
1585,unknown
1586,2
1587,unknown
1588,unknown
1589,unknown
1590,unknown
1591,unknown
1592,unknown
1593,unknown
1594,unknown
1595,2
1596,2
1597,unknown
1598,2
1599,2
1600,unknown
1601,2
1602,unknown
1603,unknown
1604,unknown
1605,unknown
1606,unknown
1607,unknown
1608,2
1609,unknown
1610,unknown
1611,2
1612,unknown
1613,unknown
1614,unknown
1615,unknown
1616,2
1617,unknown
1618,2
1619,2
1620,2
1621,unknown
1622,unknown
1623,unknown
1624,2
1625,2
1626,unknown
1627,2
1628,unknown
1629,unknown
1630,unknown
1631,unknown
1632,2
1633,2
1634,unknown
1635,unknown
1636,unknown
1637,2
1638,unknown
1639,unknown
1640,unknown
1641,2
1642,unknown
1643,2
1644,unknown
1645,unknown
1646,unknown
1647,unknown
1648,unknown
1649,2
1650,1
1651,unknown
1652,unknown
1653,2
1654,2
1655,unknown
1656,2
1657,2
1658,unknown
1659,unknown
1660,unknown
1661,unknown
1662,2
1663,unknown
1664,unknown
1665,unknown
1666,2
1667,2
1668,2
1669,unknown
1670,unknown
1671,unknown
1672,unknown
1673,unknown
1674,unknown
1675,2
1676,unknown
1677,unknown
1678,1
1679,unknown
1680,unknown
1681,2
1682,unknown
1683,2
1684,2
1685,2
1686,unknown
1687,unknown
1688,2
1689,unknown
1690,2
1691,1
1692,unknown
1693,unknown
1694,unknown
1695,unknown
1696,unknown
1697,2
1698,2
1699,unknown
1700,unknown
1701,unknown
1702,unknown
1703,unknown
1704,unknown
1705,unknown
1706,1
1707,2
1708,2
1709,2
1710,unknown
1711,unknown
1712,unknown
1713,unknown
1714,2
1715,unknown
1716,unknown
1717,1
1718,unknown
1719,unknown
1720,2
1721,unknown
1722,unknown
1723,unknown
1724,2
1725,unknown
1726,unknown
1727,2
1728,unknown
1729,unknown
1730,unknown
1731,2
1732,unknown
1733,2
1734,2
1735,2
1736,unknown
1737,unknown
1738,unknown
1739,unknown
1740,unknown
1741,unknown
1742,unknown
1743,unknown
1744,2
1745,unknown
1746,unknown
1747,unknown
1748,unknown
1749,unknown
1750,unknown
1751,unknown
1752,2
1753,unknown
1754,2
1755,unknown
1756,2
1757,unknown
1758,unknown
1759,2
1760,2
1761,unknown
1762,2
1763,unknown
1764,unknown
1765,2
1766,2
1767,unknown
1768,unknown
1769,2
1770,unknown
1771,unknown
1772,unknown
1773,unknown
1774,unknown
1775,unknown
1776,unknown
1777,unknown
1778,unknown
1779,2
1780,unknown
1781,2
1782,2
1783,2
1784,2
1785,unknown
1786,unknown
1787,unknown
1788,2
1789,unknown
1790,unknown
1791,unknown
1792,unknown
1793,unknown
1794,unknown
1795,unknown
1796,unknown
1797,unknown
1798,unknown
1799,1
1800,unknown
1801,unknown
1802,2
1803,unknown
1804,unknown
1805,2
1806,2
1807,1
1808,unknown
1809,2
1810,unknown
1811,unknown
1812,unknown
1813,unknown
1814,unknown
1815,2
1816,unknown
1817,2
1818,2
1819,unknown
1820,1
1821,unknown
1822,unknown
1823,unknown
1824,unknown
1825,unknown
1826,unknown
1827,unknown
1828,unknown
1829,2
1830,unknown
1831,2
1832,1
1833,2
1834,unknown
1835,unknown
1836,unknown
1837,unknown
1838,unknown
1839,unknown
1840,unknown
1841,unknown
1842,2
1843,2
1844,unknown
1845,unknown
1846,unknown
1847,unknown
1848,unknown
1849,unknown
1850,2
1851,2
1852,2
1853,unknown
1854,unknown
1855,unknown
1856,unknown
1857,unknown
1858,unknown
1859,unknown
1860,unknown
1861,unknown
1862,unknown
1863,unknown
1864,unknown
1865,unknown
1866,unknown
1867,unknown
1868,2
1869,unknown
1870,unknown
1871,2
1872,unknown
1873,2
1874,unknown
1875,unknown
1876,1
1877,unknown
1878,unknown
1879,unknown
1880,unknown
1881,unknown
1882,unknown
1883,unknown
1884,2
1885,unknown
1886,unknown
1887,unknown
1888,unknown
1889,2
1890,2
1891,unknown
1892,unknown
1893,1
1894,unknown
1895,unknown
1896,2
1897,2
1898,unknown
1899,unknown
1900,2
1901,unknown
1902,unknown
1903,unknown
1904,unknown
1905,unknown
1906,unknown
1907,2
1908,unknown
1909,2
1910,unknown
1911,2
1912,unknown
1913,2
1914,unknown
1915,2
1916,unknown
1917,unknown
1918,2
1919,unknown
1920,unknown
1921,unknown
1922,unknown
1923,unknown
1924,2
1925,unknown
1926,2
1927,unknown
1928,unknown
1929,unknown
1930,unknown
1931,unknown
1932,unknown
1933,2
1934,2
1935,unknown
1936,unknown
1937,unknown
1938,1
1939,unknown
1940,2
1941,2
1942,2
1943,unknown
1944,unknown
1945,unknown
1946,unknown
1947,unknown
1948,unknown
1949,unknown
1950,unknown
1951,unknown
1952,1
1953,2
1954,unknown
1955,unknown
1956,unknown
1957,unknown
1958,1
1959,unknown
1960,unknown
1961,unknown
1962,1
1963,unknown
1964,unknown
1965,unknown
1966,unknown
1967,unknown
1968,unknown
1969,unknown
1970,unknown
1971,unknown
1972,unknown
1973,unknown
1974,unknown
1975,unknown
1976,unknown
1977,unknown
1978,unknown
1979,unknown
1980,unknown
1981,unknown
1982,unknown
1983,unknown
1984,unknown
1985,unknown
1986,unknown
1987,unknown
1988,2
1989,unknown
1990,unknown
1991,1
1992,unknown
1993,unknown
1994,2
1995,unknown
1996,unknown
1997,unknown
1998,unknown
1999,unknown
2000,unknown
2001,unknown
2002,1
2003,unknown
2004,unknown
2005,unknown
2006,unknown
2007,unknown
2008,unknown
2009,2
2010,unknown
2011,unknown
2012,unknown
2013,unknown
2014,unknown
2015,unknown
2016,unknown
2017,2
2018,unknown
2019,unknown
2020,unknown
2021,unknown
2022,2
2023,unknown
2024,unknown
2025,unknown
2026,2
2027,2
2028,unknown
2029,unknown
2030,2
2031,1
2032,unknown
2033,2
2034,unknown
2035,unknown
2036,2
2037,unknown
2038,2
2039,unknown
2040,unknown
2041,unknown
2042,unknown
2043,2
2044,unknown
2045,unknown
2046,unknown
2047,unknown
2048,2
2049,unknown
2050,unknown
2051,unknown
2052,unknown
2053,unknown
2054,unknown
2055,unknown
2056,unknown
2057,unknown
2058,unknown
2059,unknown
2060,unknown
2061,unknown
2062,unknown
2063,2
2064,unknown
2065,unknown
2066,unknown
2067,unknown
2068,unknown
2069,unknown
2070,unknown
2071,2
2072,unknown
2073,unknown
2074,unknown
2075,unknown
2076,unknown
2077,2
2078,unknown
2079,2
2080,unknown
2081,unknown
2082,unknown
2083,unknown
2084,unknown
2085,unknown
2086,unknown
2087,unknown
2088,unknown
2089,unknown
2090,unknown
2091,unknown
2092,unknown
2093,2
2094,2
2095,unknown
2096,unknown
2097,unknown
2098,unknown
2099,unknown
2100,unknown
2101,2
2102,unknown
2103,2
2104,unknown
2105,1
2106,2
2107,2
2108,2
2109,2
2110,unknown
2111,unknown
2112,unknown
2113,unknown
2114,unknown
2115,unknown
2116,unknown
2117,2
2118,unknown
2119,unknown
2120,unknown
2121,2
2122,unknown
2123,unknown
2124,unknown
2125,unknown
2126,unknown
2127,unknown
2128,unknown
2129,2
2130,2
2131,unknown
2132,unknown
2133,unknown
2134,unknown
2135,2
2136,unknown
2137,2
2138,unknown
2139,unknown
2140,2
2141,2
2142,unknown
2143,2
2144,2
2145,unknown
2146,unknown
2147,unknown
2148,2
2149,unknown
2150,unknown
2151,2
2152,unknown
2153,2
2154,unknown
2155,2
2156,2
2157,unknown
2158,unknown
2159,2
2160,2
2161,unknown
2162,unknown
2163,unknown
2164,2
2165,unknown
2166,2
2167,2
2168,unknown
2169,unknown
2170,unknown
2171,unknown
2172,unknown
2173,unknown
2174,unknown
2175,unknown
2176,unknown
2177,unknown
2178,2
2179,2
2180,unknown
2181,2
2182,unknown
2183,unknown
2184,2
2185,2
2186,unknown
2187,unknown
2188,unknown
2189,unknown
2190,2
2191,unknown
2192,2
2193,unknown
2194,unknown
2195,unknown
2196,unknown
2197,2
2198,1
2199,unknown
2200,unknown
2201,2
2202,unknown
2203,unknown
2204,2
2205,2
2206,unknown
2207,unknown
2208,unknown
2209,unknown
2210,unknown
2211,unknown
2212,unknown
2213,unknown
2214,unknown
2215,unknown
2216,unknown
2217,unknown
2218,unknown
2219,unknown
2220,unknown
2221,unknown
2222,unknown
2223,unknown
2224,unknown
2225,unknown
2226,unknown
2227,2
2228,unknown
2229,unknown
2230,unknown
2231,unknown
2232,unknown
2233,unknown
2234,2
2235,unknown
2236,2
2237,unknown
2238,unknown
2239,unknown
2240,2
2241,2
2242,unknown
2243,unknown
2244,2
2245,unknown
2246,2
2247,unknown
2248,unknown
2249,2
2250,2
2251,unknown
2252,unknown
2253,unknown
2254,unknown
2255,unknown
2256,2
2257,2
2258,unknown
2259,2
2260,unknown
2261,unknown
2262,2
2263,2
2264,2
2265,unknown
2266,unknown
2267,unknown
2268,unknown
2269,unknown
2270,unknown
2271,unknown
2272,unknown
2273,unknown
2274,unknown
2275,unknown
2276,unknown
2277,2
2278,unknown
2279,unknown
2280,2
2281,unknown
2282,unknown
2283,2
2284,unknown
2285,unknown
2286,unknown
2287,2
2288,unknown
2289,unknown
2290,2
2291,unknown
2292,1
2293,2
2294,unknown
2295,unknown
2296,unknown
2297,unknown
2298,unknown
2299,2
2300,1
2301,2
2302,unknown
2303,2
2304,1
2305,2
2306,unknown
2307,unknown
2308,unknown
2309,unknown
2310,unknown
2311,2
2312,unknown
2313,2
2314,unknown
2315,unknown
2316,unknown
2317,2
2318,unknown
2319,unknown
2320,unknown
2321,unknown
2322,unknown
2323,2
2324,unknown
2325,unknown
2326,2
2327,unknown
2328,unknown
2329,unknown
2330,unknown
2331,unknown
2332,unknown
2333,unknown
